"experiment","experiment_id","seed","dataset","metric","value","status","protocol_group","checkpoint","source_file","component","enabled"
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","CVC-ColonDB","S_alpha","0.8643443132856842","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","CVC-ColonDB","F_beta_w","0.7747095582023855","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","CVC-ColonDB","maxE_phi","0.9017015048226369","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","CVC-ColonDB","mE_phi","0.8963394855649758","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","CVC-ColonDB","MAE","0.03477561893974257","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","mDice","0.7853870959607034","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","mIoU","0.7075366580475374","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","S_alpha","0.8753928902362954","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","F_beta_w","0.7529572196679841","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","maxE_phi","0.8963801767779709","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","mE_phi","0.8843762276683286","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","ETIS-LaribPolypDB","MAE","0.013213975145852997","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","mDice","0.9326141238212585","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","mIoU","0.8846617451310158","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","S_alpha","0.9337510378966679","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","F_beta_w","0.9134871075036355","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","maxE_phi","0.9670923812098369","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","mE_phi","0.960918885065435","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_37_fafem_mscb_lite_stage3_warmup_cosine","Exp37","7777","Kvasir-SEG","MAE","0.024103901432961056","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\best_checkpoint.pth","one_seed_results\ablation\37_fafem_mscb_lite_stage3_warmup_cosine\seed_7777\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","mDice","0.8841387957334519","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","mIoU","0.8141613247493903","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","S_alpha","0.9328757682823648","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","F_beta_w","0.8599676017092641","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","maxE_phi","0.969344968851183","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","mE_phi","0.9524053166184728","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-300","MAE","0.007182817261962864","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","mDice","0.9389803092325887","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","mIoU","0.8898570244350741","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","S_alpha","0.9492442676794615","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","F_beta_w","0.9267638851240458","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","maxE_phi","0.9838026978529891","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","mE_phi","0.9788095171880942","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ClinicDB","MAE","0.010324400902869468","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","mDice","0.7837034961204296","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","mIoU","0.7021288128908436","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","S_alpha","0.8544914507294913","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","F_beta_w","0.7594138925249864","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","maxE_phi","0.8884781168514843","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","mE_phi","0.8828637974172124","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","CVC-ColonDB","MAE","0.03604819402871437","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","mDice","0.784265871384009","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","mIoU","0.7072539546355899","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","S_alpha","0.8764221494701744","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","F_beta_w","0.7503642402522316","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","maxE_phi","0.9142634295196493","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","mE_phi","0.8945222749067567","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","ETIS-LaribPolypDB","MAE","0.014105344062544562","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","Kvasir-SEG","mDice","0.9289559572935104","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","Kvasir-SEG","mIoU","0.8791089162230492","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","Kvasir-SEG","S_alpha","0.9312972256752708","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_41_fafem_mscb_lite_stage3_stage2_warmup_cosine","Exp41","42","Kvasir-SEG","F_beta_w","0.9078663587196641","EXPLORATORY ONLY","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\41_fafem_mscb_lite_stage3_stage2_warmup_cosine\seed_42\evaluation_summary.json","",""
